workerIdAnon,randCondNum,valid,dem_gender,dem_language,iwould_large,iexpectother_large,predicted_C_proport,total_time,emotion_order,val_notrecognized,val_recognized,val_familiar,val_trainingvideo,val_emomatch_contemptuous,val_expressionmatch_joyful,payoff_comprehension_CD12_p1,payoff_comprehension_CD12_p2,payoff_comprehension_DD42_p1,payoff_comprehension_CC42_p1
c112351be4da0b74b99787bf142ad6ae9b02479ef8d9a51d88ff4080,set75,1,male,English,split,split,25,1562.239,"['Disappointed', 'Annoyed', 'Joyful', 'Guilty', 'Surprised', 'Terrified', 'Devastated', 'Content', 'Grateful', 'Furious', 'Embarrassed', 'Jealous', 'Apprehensive', 'Hopeful', 'Contemptuous', 'Disgusted', 'Relieved', 'Impressed', 'Excited', 'Proud']",1,no,understood them all,7510,disdainful,AF25HAS,0,12000,0,21000
17f6399747350d632c752fe7d96ce7cf89a430e4f8d975394fc1c70c,set16,1,female,English,split,notsure,24,1815.429,"['Apprehensive', 'Embarrassed', 'Annoyed', 'Grateful', 'Impressed', 'Content', 'Proud', 'Terrified', 'Disappointed', 'Surprised', 'Guilty', 'Jealous', 'Excited', 'Hopeful', 'Disgusted', 'Furious', 'Relieved', 'Joyful', 'Contemptuous', 'Devastated']",1,No,No,7510,disdainful,AF25HAS,6000,6000,42000,21000
2f43d54820826815071e74bb62c84284e45d4e10dd666eb711ea8954,set21,1,,English,split,notsure,40,807.564,"['Grateful', 'Apprehensive', 'Joyful', 'Guilty', 'Contemptuous', 'Jealous', 'Content', 'Annoyed', 'Relieved', 'Proud', 'Embarrassed', 'Disgusted', 'Disappointed', 'Excited', 'Hopeful', 'Impressed', 'Terrified', 'Surprised', 'Furious', 'Devastated']",1,"No, I did not. ","Yes, I knew the meaning of all the words. ",7510,disdainful,AF25HAS,0,12000,0,21000
e6c902b00ca4f656bcd847369f8954a3e66d706640a80b580fbcae12,set99,1,male,English,steal,steal,36,1450.711,"['Proud', 'Impressed', 'Guilty', 'Hopeful', 'Terrified', 'Disappointed', 'Furious', 'Devastated', 'Disgusted', 'Content', 'Relieved', 'Apprehensive', 'Grateful', 'Annoyed', 'Surprised', 'Embarrassed', 'Jealous', 'Excited', 'Joyful', 'Contemptuous']",1,Nope. Never seen the show.,Yeah. I knew the meaning of each emotion.,7510,disdainful,AF25HAS,0,12000,0,0
68b2a8c1fd4885136f3028dacb85e8fbef70f08c0fed4a3d3385cbe1,set29,1,male,English,notsure,notsure,30,1098.898,"['Terrified', 'Excited', 'Jealous', 'Disappointed', 'Annoyed', 'Proud', 'Grateful', 'Guilty', 'Contemptuous', 'Content', 'Surprised', 'Devastated', 'Apprehensive', 'Furious', 'Relieved', 'Impressed', 'Embarrassed', 'Joyful', 'Disgusted', 'Hopeful']",1,No,Yes. All of the labels made sense and I understood them.,7510,disdainful,AF25HAS,0,12000,0,21000
113f8c6455fcb8e3878296d326f8e3a624d188c69b86f1134655787d,set46,0,male,english,steal,notsure,50,1733.646,"['Annoyed', 'Embarrassed', 'Relieved', 'Disgusted', 'Terrified', 'Furious', 'Disappointed', 'Guilty', 'Excited', 'Devastated', 'Joyful', 'Grateful', 'Apprehensive', 'Impressed', 'Hopeful', 'Proud', 'Content', 'Contemptuous', 'Jealous', 'Surprised']",0,"no, but I have heard a podcast about the show",I understood all,7510,disdainful,AF25HAS,0,12000,0,0
f6da54b1652ddd6eb80e7258621d8332718cc9bbf3c245c3aa96a10b,set73,1,male,English,steal,steal,76,940.242,"['Jealous', 'Annoyed', 'Embarrassed', 'Disappointed', 'Proud', 'Disgusted', 'Devastated', 'Joyful', 'Apprehensive', 'Hopeful', 'Guilty', 'Terrified', 'Grateful', 'Excited', 'Content', 'Surprised', 'Relieved', 'Contemptuous', 'Furious', 'Impressed']",1,No,I was familiar with them.,7510,disdainful,AF25HAS,6000,6000,21000,21000
19faaac330d8793e6f92be09982caa14151bae2bd3185ca6e6e61cc7,set34,1,female,English,steal,steal,60,2772.727,"['Terrified', 'Impressed', 'Relieved', 'Joyful', 'Apprehensive', 'Excited', 'Guilty', 'Hopeful', 'Contemptuous', 'Disappointed', 'Embarrassed', 'Annoyed', 'Devastated', 'Furious', 'Surprised', 'Grateful', 'Disgusted', 'Content', 'Jealous', 'Proud']",1,No but the HIT said they all came from a game show called Split or Steal.,"Yes, I knew the meaning of all the emotions labels.",7510,disdainful,AF25HAS,0,12000,0,21000
12fab8e60c8d59c0ba7821903a84ff86b0807a3fa4a0732a5fb1ab78,set123,1,female,English,split,split,40,1381.3,"['Joyful', 'Relieved', 'Apprehensive', 'Hopeful', 'Furious', 'Content', 'Surprised', 'Jealous', 'Excited', 'Proud', 'Disappointed', 'Contemptuous', 'Terrified', 'Grateful', 'Devastated', 'Impressed', 'Disgusted', 'Guilty', 'Annoyed', 'Embarrassed']",1,No,"Yes, I knew them all",7510,disdainful,AF25HAS,0,12000,0,21000
a08efafe1e522c3ac41a5aa144a09359df156d938f0e95760417940e,set89,1,female,English,split,notsure,32,2103.975,"['Furious', 'Devastated', 'Impressed', 'Hopeful', 'Disappointed', 'Contemptuous', 'Embarrassed', 'Surprised', 'Grateful', 'Terrified', 'Annoyed', 'Proud', 'Relieved', 'Content', 'Joyful', 'Disgusted', 'Jealous', 'Guilty', 'Excited', 'Apprehensive']",1,No,I knew all of them.,7510,disdainful,AF25HAS,0,12000,0,21000
9dac2e46ca126ac253cfd5520db85cc709fbb47cb389cbe4725680e9,set45,1,male,English,split,notsure,25,1372.214,"['Annoyed', 'Proud', 'Apprehensive', 'Disappointed', 'Hopeful', 'Grateful', 'Impressed', 'Content', 'Furious', 'Disgusted', 'Terrified', 'Contemptuous', 'Joyful', 'Relieved', 'Jealous', 'Excited', 'Devastated', 'Surprised', 'Embarrassed', 'Guilty']",1,na,I know what they all mean.,7510,disdainful,AF25HAS,0,12000,0,21000
7fc34d3efdc9b27caffdadef78339345b9ceb2bd81cc777cde1f4697,set67,1,female,English,split,notsure,20,862.4,"['Disgusted', 'Contemptuous', 'Content', 'Devastated', 'Disappointed', 'Apprehensive', 'Impressed', 'Annoyed', 'Furious', 'Proud', 'Excited', 'Terrified', 'Surprised', 'Hopeful', 'Guilty', 'Grateful', 'Embarrassed', 'Relieved', 'Jealous', 'Joyful']",1,No,Yes,7510,disdainful,AF25HAS,0,12000,42000,0
9175a51e0b6117a9811926ac3f96c241fc91836d1813e2d5f9abb3e5,set26,1,female,english,split,split,32,856.141,"['Surprised', 'Jealous', 'Disappointed', 'Relieved', 'Terrified', 'Embarrassed', 'Hopeful', 'Proud', 'Content', 'Apprehensive', 'Furious', 'Devastated', 'Excited', 'Grateful', 'Annoyed', 'Guilty', 'Contemptuous', 'Disgusted', 'Joyful', 'Impressed']",1,no,yes i knew the meanings,7510,disdainful,AF25HAS,6000,6000,0,21000
33d3684332db9d61862220290d1cfd62ef3d60868b603d04694dd879,set72,0,female,English,split,steal,63,1901.021,"['Surprised', 'Grateful', 'Excited', 'Apprehensive', 'Impressed', 'Joyful', 'Content', 'Disappointed', 'Relieved', 'Embarrassed', 'Proud', 'Disgusted', 'Devastated', 'Guilty', 'Hopeful', 'Annoyed', 'Furious', 'Contemptuous', 'Jealous', 'Terrified']",1,No,Yes,7510,envious,AF25HAS,0,12000,0,0
07c5e74a051dd60e3a015b2beed96201f351a06ca53faa5b456993d9,set128,0,female,english,split,notsure,38,967.528,"['Joyful', 'Disgusted', 'Apprehensive', 'Furious', 'Content', 'Surprised', 'Terrified', 'Contemptuous', 'Disappointed', 'Annoyed', 'Excited', 'Relieved', 'Grateful', 'Guilty', 'Proud', 'Jealous', 'Devastated', 'Impressed', 'Embarrassed', 'Hopeful']",1,no,yes,7510,envious,AF25HAS,0,12000,42000,0
70fc5e5979fafcdb9cee172b4cab72b89956edfc68f87fff2019f246,set40,1,female,English,steal,notsure,74,1790.067,"['Guilty', 'Hopeful', 'Apprehensive', 'Proud', 'Content', 'Furious', 'Relieved', 'Contemptuous', 'Devastated', 'Jealous', 'Grateful', 'Excited', 'Surprised', 'Annoyed', 'Terrified', 'Joyful', 'Disappointed', 'Embarrassed', 'Disgusted', 'Impressed']",1,no,yes,7510,disdainful,AF25HAS,6000,6000,0,0
44dcbd5400711d759f2d5dbe527bfcbd2fb426f90201d58e5ba1a79d,set86,1,male,english,notsure,notsure,34,1307.14,"['Embarrassed', 'Guilty', 'Contemptuous', 'Disgusted', 'Hopeful', 'Surprised', 'Annoyed', 'Terrified', 'Grateful', 'Excited', 'Furious', 'Content', 'Devastated', 'Disappointed', 'Joyful', 'Relieved', 'Jealous', 'Proud', 'Impressed', 'Apprehensive']",1,No,I knew the meanings,7510,disdainful,AF25HAS,0,12000,0,21000
5d7a89d85ad94119ef9ba42148028305a1b37f1acc63eaff2b49fa17,set8,1,male,,notsure,steal,75,1342.792,"['Embarrassed', 'Hopeful', 'Devastated', 'Jealous', 'Contemptuous', 'Furious', 'Joyful', 'Disgusted', 'Disappointed', 'Excited', 'Proud', 'Terrified', 'Apprehensive', 'Guilty', 'Impressed', 'Surprised', 'Grateful', 'Content', 'Annoyed', 'Relieved']",1,no,yes,7510,disdainful,AF25HAS,0,12000,0,42000
5cc914f407aeb312b412dc7e419f8bdee8491ea1845d366b65881990,set129,0,female,English,split,notsure,38,3302.085,"['Guilty', 'Annoyed', 'Joyful', 'Surprised', 'Contemptuous', 'Relieved', 'Proud', 'Devastated', 'Disgusted', 'Apprehensive', 'Disappointed', 'Embarrassed', 'Jealous', 'Impressed', 'Hopeful', 'Content', 'Terrified', 'Grateful', 'Furious', 'Excited']",0,"I thought I'd seen a clip of the first one somewhere some months back, but I'm not sure where. Would have been in an mturk survey. As I recall, it was just the one. ",I'm not unfamiliar with any of these emotion labels. ,7510,disdainful,AF25HAS,0,12000,0,21000
023f53b37286438a7a422e100b3a632d4a656fcf2edf986601ad518b,set14,1,female,English,split,steal,67,1581.36,"['Content', 'Annoyed', 'Disappointed', 'Hopeful', 'Grateful', 'Surprised', 'Jealous', 'Furious', 'Guilty', 'Excited', 'Disgusted', 'Terrified', 'Proud', 'Relieved', 'Devastated', 'Apprehensive', 'Embarrassed', 'Contemptuous', 'Joyful', 'Impressed']",1,no,Yes,7510,disdainful,AF25HAS,0,12000,0,21000
4365c488c149cf41a10250218c50a510fb5bc88a4e120353a5059c75,set23,1,male,Enlgish,split,split,15,774.427,"['Surprised', 'Annoyed', 'Devastated', 'Embarrassed', 'Hopeful', 'Relieved', 'Impressed', 'Content', 'Grateful', 'Disgusted', 'Terrified', 'Guilty', 'Apprehensive', 'Proud', 'Joyful', 'Jealous', 'Disappointed', 'Excited', 'Contemptuous', 'Furious']",1,No,Yes I knew all of the terms,7510,disdainful,AF25HAS,0,12000,0,21000
4b2a9c670be72f39d4246272e0a514d9a6453240d44fe669e10c86eb,set54,0,male,English,steal,steal,28,1919.238,"['Embarrassed', 'Disgusted', 'Excited', 'Proud', 'Jealous', 'Devastated', 'Impressed', 'Hopeful', 'Apprehensive', 'Surprised', 'Annoyed', 'Grateful', 'Furious', 'Joyful', 'Contemptuous', 'Content', 'Guilty', 'Disappointed', 'Terrified', 'Relieved']",1,I did not recognize this show or game. ,I understood all of the emotions and am familiar with them.,32900,disdainful,AF25HAS,0,12000,0,21000
8b08b5c08b09fd30386e55e1076d3f3a267c712278dd9a0629ba0fa2,set50,1,female,ENGLISH,split,notsure,30,1295.376,"['Furious', 'Annoyed', 'Disappointed', 'Relieved', 'Guilty', 'Proud', 'Devastated', 'Disgusted', 'Content', 'Impressed', 'Jealous', 'Grateful', 'Hopeful', 'Surprised', 'Contemptuous', 'Excited', 'Embarrassed', 'Joyful', 'Terrified', 'Apprehensive']",1,no,YES i knew all the labels,7510,disdainful,AF25HAS,0,12000,0,21000
c932835f61d0b12db749fb1d4a0d0994d47d046f2041f5e599d0c647,set81,1,male,English,split,split,30,1219.268,"['Devastated', 'Joyful', 'Impressed', 'Disappointed', 'Apprehensive', 'Jealous', 'Excited', 'Annoyed', 'Proud', 'Relieved', 'Contemptuous', 'Surprised', 'Embarrassed', 'Grateful', 'Terrified', 'Guilty', 'Furious', 'Content', 'Disgusted', 'Hopeful']",1,"No, I did not recognize any of the videos",I knew the meaning of all the emotion labels,7510,disdainful,AF25HAS,0,12000,0,21000
04699936364cefa8da87eab39db4aa9d06745500b8248dec2b2a98f2,set28,1,female,English,split,split,32,1629.751,"['Terrified', 'Hopeful', 'Disappointed', 'Jealous', 'Excited', 'Apprehensive', 'Annoyed', 'Grateful', 'Embarrassed', 'Joyful', 'Furious', 'Proud', 'Content', 'Surprised', 'Devastated', 'Disgusted', 'Relieved', 'Contemptuous', 'Guilty', 'Impressed']",1,no,yes,7510,disdainful,AF25HAS,0,12000,21000,21000
0ba53c079d5daf5e41fd8cf20c9c449e45873c7afc3709a64eeb220b,set6,1,male,english,split,notsure,85,5242.09,"['Content', 'Devastated', 'Joyful', 'Relieved', 'Impressed', 'Excited', 'Apprehensive', 'Disgusted', 'Grateful', 'Contemptuous', 'Jealous', 'Guilty', 'Furious', 'Terrified', 'Hopeful', 'Embarrassed', 'Disappointed', 'Annoyed', 'Proud', 'Surprised']",1,not at all,i was familiar with their meaning,7510,disdainful,AF25HAS,6000,6000,0,21000
8882da949143b7950ac9eaf20bcf66e565c1931e883bb5b8d1b099ed,set47,1,male,English,split,notsure,34,1099.781,"['Devastated', 'Disappointed', 'Excited', 'Apprehensive', 'Grateful', 'Jealous', 'Relieved', 'Proud', 'Terrified', 'Impressed', 'Disgusted', 'Embarrassed', 'Content', 'Joyful', 'Furious', 'Guilty', 'Hopeful', 'Contemptuous', 'Surprised', 'Annoyed']",1,"No, I haven't seen any of them","Yes, I knew all of them",7510,disdainful,AF25HAS,0,12000,0,21000
95ce40eac5f7b474f121c2c6cb851cdb88d10740bc17e267176f97a3,set126,1,male,English,split,steal,65,1639.095,"['Annoyed', 'Embarrassed', 'Impressed', 'Disappointed', 'Hopeful', 'Disgusted', 'Furious', 'Grateful', 'Excited', 'Terrified', 'Proud', 'Jealous', 'Guilty', 'Devastated', 'Surprised', 'Relieved', 'Contemptuous', 'Content', 'Apprehensive', 'Joyful']",1,Never have I seen the videos or any of the images in this HIT before.,Contemptuous was a word I had to look up. I don't think any of the contestants showed much anger or hate toward a respective contestant in each of the videos.,7510,disdainful,AF25HAS,0,12000,0,21000
b90cc569d1c8bf45da651e5de18132a4bc5c07ec177e5c348db093e5,set15,0,,english,split,notsure,19,3089.293,"['Embarrassed', 'Disappointed', 'Devastated', 'Relieved', 'Terrified', 'Content', 'Proud', 'Furious', 'Hopeful', 'Jealous', 'Contemptuous', 'Joyful', 'Guilty', 'Grateful', 'Disgusted', 'Impressed', 'Apprehensive', 'Annoyed', 'Surprised', 'Excited']",1,no,"yes, non unfamiliar",7510,envious,AF25HAS,0,12000,21000,21000
5a48463629c936ae9067f69dd4359f976cda971361c65cce5423fff5,set27,1,female,English,steal,notsure,56,1057.759,"['Disgusted', 'Contemptuous', 'Devastated', 'Apprehensive', 'Furious', 'Terrified', 'Impressed', 'Hopeful', 'Excited', 'Jealous', 'Grateful', 'Guilty', 'Relieved', 'Embarrassed', 'Joyful', 'Annoyed', 'Surprised', 'Content', 'Proud', 'Disappointed']",1,no,yes,7510,disdainful,AF25HAS,0,12000,0,21000
098937f811c5d0246cc685cb65751d0f9768aa2327a859a7faf1c953,set87,0,male,english,steal,split,60,791.406,"['Surprised', 'Content', 'Joyful', 'Disappointed', 'Disgusted', 'Embarrassed', 'Furious', 'Guilty', 'Devastated', 'Relieved', 'Proud', 'Grateful', 'Hopeful', 'Contemptuous', 'Impressed', 'Excited', 'Annoyed', 'Jealous', 'Terrified', 'Apprehensive']",0,youtube,yep,7510,disdainful,AF25HAS,0,12000,0,21000
11548f08619fabf49095b08dcec038166e81721c68953e04a2397acf,set4,1,male,English,notsure,notsure,40,1073.374,"['Apprehensive', 'Grateful', 'Disgusted', 'Jealous', 'Hopeful', 'Surprised', 'Excited', 'Furious', 'Proud', 'Relieved', 'Embarrassed', 'Content', 'Joyful', 'Terrified', 'Guilty', 'Devastated', 'Annoyed', 'Impressed', 'Disappointed', 'Contemptuous']",1,"No, I didn't.",I knew the meaning of all the emotions labels.,7510,disdainful,AF25HAS,0,12000,0,21000
73a8f05bcde1758fe5e114533db04d7fcfdef96bbc15eb9ba0050e0b,set94,1,male,English,steal,steal,67,990.37,"['Devastated', 'Impressed', 'Apprehensive', 'Guilty', 'Furious', 'Disappointed', 'Embarrassed', 'Annoyed', 'Grateful', 'Hopeful', 'Disgusted', 'Surprised', 'Jealous', 'Content', 'Relieved', 'Contemptuous', 'Terrified', 'Proud', 'Excited', 'Joyful']",1,I didn't recognize any of them.,I am familiar with all of them.,7510,disdainful,AF25HAS,0,12000,0,21000
961e5c7cc6a0d448d8278dd74d287134da88ed509ad71a7453b8d6da,set96,1,female,English,split,notsure,60,1510.625,"['Guilty', 'Embarrassed', 'Annoyed', 'Impressed', 'Proud', 'Apprehensive', 'Joyful', 'Hopeful', 'Disappointed', 'Excited', 'Terrified', 'Devastated', 'Disgusted', 'Jealous', 'Furious', 'Relieved', 'Content', 'Contemptuous', 'Grateful', 'Surprised']",1,"No, I didn't recognize any of them.","Yes, I knew the meanings of all of the words.",7510,disdainful,AF25HAS,0,12000,0,21000
7bb1a824fe4c23351af5daea5e192c6d41c6b46e91956de84562516b,set1,1,female,english,notsure,steal,66,1272.307,"['Proud', 'Guilty', 'Hopeful', 'Annoyed', 'Excited', 'Jealous', 'Grateful', 'Joyful', 'Impressed', 'Relieved', 'Content', 'Surprised', 'Devastated', 'Terrified', 'Disappointed', 'Embarrassed', 'Apprehensive', 'Disgusted', 'Furious', 'Contemptuous']",1,no,I knew the meaning of all of the emotion labels.,7510,disdainful,AF25HAS,0,12000,0,21000
fbe414c1c704b6f323dd554a927cfa55536dbb3a18a4357feb172fe7,set106,1,male,English,notsure,steal,45,1519.27,"['Apprehensive', 'Proud', 'Annoyed', 'Disappointed', 'Surprised', 'Jealous', 'Terrified', 'Grateful', 'Devastated', 'Hopeful', 'Content', 'Excited', 'Disgusted', 'Joyful', 'Furious', 'Impressed', 'Embarrassed', 'Contemptuous', 'Relieved', 'Guilty']",1,No,I knew the meaning of all the emotions labels.,7510,disdainful,AF25HAS,0,12000,0,21000
f16b02d6148e3cc2aabd2df4d4409b9a7b3f39fea41dd10aebf278fa,set0,0,male,English,notsure,notsure,24,1246.294,"['Content', 'Furious', 'Disgusted', 'Devastated', 'Contemptuous', 'Embarrassed', 'Annoyed', 'Proud', 'Hopeful', 'Surprised', 'Guilty', 'Impressed', 'Relieved', 'Excited', 'Terrified', 'Disappointed', 'Joyful', 'Grateful', 'Jealous', 'Apprehensive']",1,No I did not recognize them.,I knew what they meant and felt comfortable with their definitions.,7510,envious,AF25HAS,0,12000,0,21000
b372b3abb504fb8626ad21a675853731428061501c77896e6ea35da1,set49,0,female,english,split,notsure,4,2182.568,"['Relieved', 'Disgusted', 'Embarrassed', 'Hopeful', 'Jealous', 'Contemptuous', 'Impressed', 'Terrified', 'Content', 'Excited', 'Grateful', 'Apprehensive', 'Annoyed', 'Proud', 'Devastated', 'Disappointed', 'Furious', 'Surprised', 'Guilty', 'Joyful']",0,yes it will be good,yes,7510,respectful,AF25HAS,12000,6000,42000,21000
eac5c7c505be532d1a5f87a7ef63ccdde8594cdf24ad9af3b5c5a6b1,set74,1,male,,notsure,notsure,14,3081.883,"['Apprehensive', 'Terrified', 'Jealous', 'Surprised', 'Grateful', 'Hopeful', 'Disgusted', 'Excited', 'Guilty', 'Contemptuous', 'Devastated', 'Embarrassed', 'Furious', 'Disappointed', 'Proud', 'Impressed', 'Relieved', 'Content', 'Joyful', 'Annoyed']",1,No,"Yes, I know the meaning of all the emotions labels.",7510,disdainful,AF25HAS,0,12000,42000,21000
f3ab4b06034d9cc2c0379a96f54ab3402ecd154628d4a1f86a0ecd06,set71,1,female,english,split,split,49,2287.732,"['Annoyed', 'Hopeful', 'Apprehensive', 'Joyful', 'Furious', 'Disappointed', 'Excited', 'Impressed', 'Embarrassed', 'Disgusted', 'Jealous', 'Content', 'Surprised', 'Guilty', 'Contemptuous', 'Relieved', 'Devastated', 'Terrified', 'Proud', 'Grateful']",1,no,no,7510,disdainful,AF25HAS,6000,12000,42000,21000
217333539b0632d6ad90e6c6ee7dc0071712b53290da1f5ac3486d33,set61,1,female,English,notsure,notsure,30,1194.142,"['Proud', 'Devastated', 'Hopeful', 'Excited', 'Jealous', 'Content', 'Impressed', 'Surprised', 'Disappointed', 'Apprehensive', 'Disgusted', 'Terrified', 'Guilty', 'Furious', 'Embarrassed', 'Contemptuous', 'Annoyed', 'Joyful', 'Grateful', 'Relieved']",1,no,"yes, I knew the meanings of all the emotions.",7510,disdainful,AF25HAS,0,12000,0,21000
8b18840b1f28b6b39bc6842fe93938c322bd71a343c85ca172d3b8ba,set7,0,female,English,notsure,notsure,67,887.264,"['Grateful', 'Jealous', 'Apprehensive', 'Surprised', 'Embarrassed', 'Guilty', 'Joyful', 'Disappointed', 'Furious', 'Annoyed', 'Relieved', 'Devastated', 'Impressed', 'Contemptuous', 'Disgusted', 'Terrified', 'Hopeful', 'Proud', 'Content', 'Excited']",1,no,yes,76230,disdainful,AF25HAS,0,12000,0,42000
80e76c40031d224dbad903c6938f9cd76f2cf17cdb3a5506f6bf1c1a,set113,0,female,English.,steal,split,22,975.689,"['Guilty', 'Furious', 'Contemptuous', 'Terrified', 'Joyful', 'Apprehensive', 'Relieved', 'Embarrassed', 'Annoyed', 'Surprised', 'Disgusted', 'Proud', 'Grateful', 'Impressed', 'Content', 'Hopeful', 'Excited', 'Jealous', 'Devastated', 'Disappointed']",1,None.,"I understood the meanings, yes.",7510,respectful,AF25HAS,0,12000,0,21000
5ee6be635deace44d8c30834e879bfe3769195a12f33e343189fcae6,set62,1,male,English,split,split,50,1131.383,"['Relieved', 'Terrified', 'Annoyed', 'Apprehensive', 'Disgusted', 'Hopeful', 'Joyful', 'Excited', 'Grateful', 'Guilty', 'Surprised', 'Jealous', 'Content', 'Furious', 'Impressed', 'Embarrassed', 'Proud', 'Contemptuous', 'Disappointed', 'Devastated']",1,no,i knew all of them,7510,disdainful,AF25HAS,0,12000,0,21000
eb96e4ad973da39ad024829518202e47ff672507333418094b336656,set17,1,male,English,split,notsure,50,1081.631,"['Grateful', 'Proud', 'Surprised', 'Embarrassed', 'Relieved', 'Guilty', 'Disgusted', 'Jealous', 'Apprehensive', 'Furious', 'Contemptuous', 'Content', 'Hopeful', 'Devastated', 'Disappointed', 'Annoyed', 'Excited', 'Impressed', 'Terrified', 'Joyful']",1,no,"yes, no",7510,disdainful,AF25HAS,0,12000,0,21000
260b603d00996c6ad9941dcf424a77960c1a978d31ab378e3b0158a2,set55,1,female,english,split,split,39,1202.983,"['Excited', 'Annoyed', 'Relieved', 'Joyful', 'Guilty', 'Embarrassed', 'Hopeful', 'Jealous', 'Content', 'Proud', 'Disappointed', 'Furious', 'Surprised', 'Impressed', 'Disgusted', 'Devastated', 'Grateful', 'Contemptuous', 'Apprehensive', 'Terrified']",1,no,yes I knew the meaning of all,7510,disdainful,AF25HAS,0,12000,0,21000
6ad1b9f782f28408039c11a4c73b88b9d15f0004e899a90987a127a6,set31,1,male,English,split,notsure,65,1336.553,"['Impressed', 'Relieved', 'Terrified', 'Disgusted', 'Embarrassed', 'Jealous', 'Devastated', 'Furious', 'Joyful', 'Content', 'Apprehensive', 'Hopeful', 'Annoyed', 'Excited', 'Guilty', 'Grateful', 'Surprised', 'Contemptuous', 'Disappointed', 'Proud']",1,"No, I didn't","Yes, I am familiar with all the emotion labels",7510,disdainful,AF25HAS,0,12000,0,21000
dddd7b0cd3df6b4063df2e04a4db30b76a2f0a568364b36f88317da5,set53,1,male,English,split,split,25,1227.779,"['Surprised', 'Joyful', 'Hopeful', 'Impressed', 'Apprehensive', 'Grateful', 'Disappointed', 'Contemptuous', 'Excited', 'Jealous', 'Disgusted', 'Content', 'Proud', 'Embarrassed', 'Furious', 'Guilty', 'Relieved', 'Terrified', 'Annoyed', 'Devastated']",1,No,I knew all of them,7510,disdainful,AF25HAS,0,12000,0,21000
5e5e1d9fd36a7bc1ed3d015c6c49fb45480e3dd456c5bb75a6c2a93e,set93,0,male,English,split,split,20,1429.048,"['Relieved', 'Disappointed', 'Devastated', 'Guilty', 'Annoyed', 'Embarrassed', 'Hopeful', 'Impressed', 'Jealous', 'Proud', 'Apprehensive', 'Contemptuous', 'Surprised', 'Grateful', 'Excited', 'Terrified', 'Joyful', 'Content', 'Furious', 'Disgusted']",1,No,"Yes, I was familiar with them.",7510,envious,AF25HAS,0,12000,0,21000
08b73649f7142cd838f7339e4b74d42bd7ec22c2724cdb0ec38d01f2,set19,1,male,English,split,split,38,1603.043,"['Hopeful', 'Devastated', 'Embarrassed', 'Grateful', 'Disgusted', 'Content', 'Apprehensive', 'Guilty', 'Surprised', 'Relieved', 'Annoyed', 'Contemptuous', 'Furious', 'Terrified', 'Impressed', 'Excited', 'Proud', 'Joyful', 'Jealous', 'Disappointed']",1,No.,Yes.,7510,disdainful,AF25HAS,0,12000,0,0
b9af60acf4f943c3e5ff1b92896b95ef7d3330e02b52d62563a7173a,set43,0,male,English,split,notsure,20,1828.182,"['Surprised', 'Annoyed', 'Embarrassed', 'Contemptuous', 'Hopeful', 'Content', 'Guilty', 'Impressed', 'Proud', 'Disappointed', 'Excited', 'Terrified', 'Disgusted', 'Relieved', 'Apprehensive', 'Joyful', 'Devastated', 'Jealous', 'Furious', 'Grateful']",1,"No, I never heard of the show until now. ",yes,7510,envious,AF25HAS,0,12000,0,0
a684a7c04217bbd63c08f0edbc1670ed6ada0663d18414570716f972,set107,1,male,English,split,notsure,44,1820.734,"['Joyful', 'Disappointed', 'Surprised', 'Devastated', 'Excited', 'Proud', 'Furious', 'Content', 'Jealous', 'Contemptuous', 'Relieved', 'Hopeful', 'Annoyed', 'Embarrassed', 'Guilty', 'Terrified', 'Disgusted', 'Impressed', 'Grateful', 'Apprehensive']",1,no,I understood the meaning of all the emotions ,7510,disdainful,AF25HAS,0,12000,0,21000
b70f25eff3247c74cf60e5bacf86f6548e6a83d58e7822f0a44d33ad,set9,1,male,English,split,notsure,25,948.967,"['Embarrassed', 'Jealous', 'Disgusted', 'Grateful', 'Hopeful', 'Annoyed', 'Content', 'Apprehensive', 'Disappointed', 'Impressed', 'Proud', 'Excited', 'Guilty', 'Surprised', 'Furious', 'Devastated', 'Joyful', 'Terrified', 'Contemptuous', 'Relieved']",1,No,Yes,7510,disdainful,AF25HAS,0,12000,0,21000
781adbbcab11bf0f00ddbb05612c3a74914ec16df6c21958cdce510a,set52,1,male,English,split,notsure,60,1824.497,"['Apprehensive', 'Content', 'Disappointed', 'Guilty', 'Relieved', 'Devastated', 'Jealous', 'Contemptuous', 'Disgusted', 'Hopeful', 'Annoyed', 'Furious', 'Proud', 'Joyful', 'Excited', 'Impressed', 'Embarrassed', 'Surprised', 'Grateful', 'Terrified']",1,no,yes,7510,disdainful,AF25HAS,0,12000,0,21000
56d004e155b707d12bc2cd71a6fb2df1cfb491eedf357a27b24e617f,set39,1,male,English,split,notsure,40,2027.675,"['Joyful', 'Apprehensive', 'Content', 'Devastated', 'Annoyed', 'Excited', 'Guilty', 'Furious', 'Contemptuous', 'Disappointed', 'Jealous', 'Proud', 'Relieved', 'Hopeful', 'Impressed', 'Embarrassed', 'Disgusted', 'Surprised', 'Terrified', 'Grateful']",1,No.,I knew all the meanings.,7510,disdainful,AF25HAS,0,12000,0,21000
